ID,Name,physicsAtkRate,magicAtkRate,fireAtkRate,thunderAtkRate,staminaAtkRate,saWeaponAtkRate,saDurabilityRate,correctStrengthRate,correctAgilityRate,correctMagicRate,correctFaithRate,physicsGuardCutRate,magicGuardCutRate,fireGuardCutRate,thunderGuardCutRate,poisonGuardResistRate,diseaseGuardResistRate,bloodGuardResistRate,curseGuardResistRate,staminaGuardDefRate,spEffectId1,spEffectId2,spEffectId3,residentSpEffectId1,residentSpEffectId2,residentSpEffectId3,materialSetId,maxReinforceLevel,darkAtkRate,darkGuardCutRate,correctLuckRate,freezeGuardDefRate,reinforcePriceRate,baseChangePriceRate,enableGemRank,pad2,sleepGuardDefRate,madnessGuardDefRate,baseAtkRate
10322,Quality,1.7862233,1.717,1.717,1.717,1.88,1,1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1.09,22,22,0,22,0,0,22,22,1.717,1,0.9,1,5.4,1,0,[0|0|0],1,1,2.7600012
10323,Quality,1.8242279,1.7529999,1.7529999,1.7529999,1.92,1,1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1.09,23,23,0,23,0,0,23,23,1.7529999,1,0.9,1,5.6,1,0,[0|0|0],1,1,2.840001
10324,Quality,1.8622328,1.789,1.789,1.789,1.96,1,1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1.09,24,24,0,24,0,0,24,24,1.789,1,0.9,1,5.8,1,0,[0|0|0],1,1,2.920001
10325,Quality,1.9002376,1.8249999,1.8249999,1.8249999,2,1,1,1.1,1.1,1,1,1,1,1,1,1,1,1,1,1.1,25,25,0,25,0,0,25,25,1.8249999,1,0.9,1,6,1,0,[0|0|0],1,1,3.000001
10400,Fire,0.7,0.6000019,0.6000019,0.6000019,1,1,1,0.65,0.5,1,1,1,1,1.15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.6000019,1,0.9,1,1,1,0,[0|0|0],1,1,1
10401,Fire,0.73199993,0.63000196,0.63000196,0.63000196,1.04,1,1,0.65,0.5,1,1,1,1,1.15,1,1,1,1,1,1.01,1,1,0,1,0,0,1,1,0.63000196,1,0.9,1,1.2,1,0,[0|0|0],1,1,1.08
10402,Fire,0.764,0.66000205,0.66000205,0.66000205,1.08,1,1,0.65,0.5,1,1,1,1,1.16,1,1,1,1,1,1.01,2,2,0,2,0,0,2,2,0.66000205,1,0.9,1,1.4,1,0,[0|0|0],1,1,1.1600001
10403,Fire,0.796,0.69000214,0.69000214,0.69000214,1.12,1,1,0.65,0.5,1,1,1,1,1.16,1,1,1,1,1,1.02,3,3,0,3,0,0,3,3,0.69000214,1,0.9,1,1.6,1,0,[0|0|0],1,1,1.2400001
10404,Fire,0.82799995,0.7200022,0.7200022,0.7200022,1.16,1,1,0.65,0.5,1,1,1,1,1.17,1,1,1,1,1,1.02,4,4,0,4,0,0,4,4,0.7200022,1,0.9,1,1.8,1,0,[0|0|0],1,1,1.3200002
10405,Fire,0.86,0.7500023,0.7500023,0.7500023,1.2,1,1,0.65,0.5,1,1,1,1,1.17,1,1,1,1,1,1.03,5,5,0,5,0,0,5,5,0.7500023,1,0.9,1,2,1,0,[0|0|0],1,1,1.4000002
10406,Fire,0.89199996,0.78000236,0.78000236,0.78000236,1.24,1,1,0.65,0.5,1,1,1,1,1.18,1,1,1,1,1,1.03,6,6,0,6,0,0,6,6,0.78000236,1,0.9,1,2.2,1,0,[0|0|0],1,1,1.4800003
10407,Fire,0.9239999,0.8100024,0.8100024,0.8100024,1.28,1,1,0.65,0.5,1,1,1,1,1.18,1,1,1,1,1,1.04,7,7,0,7,0,0,7,7,0.8100024,1,0.9,1,2.4,1,0,[0|0|0],1,1,1.5600003
10408,Fire,0.956,0.84000254,0.84000254,0.84000254,1.32,1,1,0.65,0.5,1,1,1,1,1.19,1,1,1,1,1,1.04,8,8,0,8,0,0,8,8,0.84000254,1,0.9,1,2.6,1,0,[0|0|0],1,1,1.6400003
10409,Fire,0.98800004,0.8700026,0.8700026,0.8700026,1.36,1,1,0.65,0.5,1,1,1,1,1.19,1,1,1,1,1,1.04,9,9,0,9,0,0,9,9,0.8700026,1,0.9,1,2.8,1,0,[0|0|0],1,1,1.7200003
10410,Fire,1.02,0.9000026,0.9000026,0.9000026,1.4,1,1,0.65,0.5,1,1,1,1,1.2,1,1,1,1,1,1.05,10,10,0,10,0,0,10,10,0.9000026,1,0.9,1,3,1,0,[0|0|0],1,1,1.8000004
10411,Fire,1.052,0.9300028,0.9300028,0.9300028,1.44,1,1,0.65,0.5,1,1,1,1,1.2,1,1,1,1,1,1.05,11,11,0,11,0,0,11,11,0.9300028,1,0.9,1,3.2,1,0,[0|0|0],1,1,1.8800004
10412,Fire,1.084,0.9600028,0.9600028,0.9600028,1.48,1,1,0.65,0.5,1,1,1,1,1.21,1,1,1,1,1,1.05,12,12,0,12,0,0,12,12,0.9600028,1,0.9,1,3.4,1,0,[0|0|0],1,1,1.9600005
10413,Fire,1.1159999,0.9900029,0.9900029,0.9900029,1.52,1,1,0.65,0.5,1,1,1,1,1.21,1,1,1,1,1,1.06,13,13,0,13,0,0,13,13,0.9900029,1,0.9,1,3.6,1,0,[0|0|0],1,1,2.0400004
10414,Fire,1.1479999,1.020003,1.020003,1.020003,1.56,1,1,0.65,0.5,1,1,1,1,1.21,1,1,1,1,1,1.06,14,14,0,14,0,0,14,14,1.020003,1,0.9,1,3.8,1,0,[0|0|0],1,1,2.1200006
10415,Fire,1.18,1.050003,1.050003,1.050003,1.6,1,1,0.65,0.5,1,1,1,1,1.22,1,1,1,1,1,1.06,15,15,0,15,0,0,15,15,1.050003,1,0.9,1,4,1,0,[0|0|0],1,1,2.2000005
10416,Fire,1.212,1.0800031,1.0800031,1.0800031,1.64,1,1,0.65,0.5,1,1,1,1,1.22,1,1,1,1,1,1.07,16,16,0,16,0,0,16,16,1.0800031,1,0.9,1,4.2,1,0,[0|0|0],1,1,2.2800007
10417,Fire,1.244,1.1100031,1.1100031,1.1100031,1.68,1,1,0.65,0.5,1,1,1,1,1.22,1,1,1,1,1,1.07,17,17,0,17,0,0,17,17,1.1100031,1,0.9,1,4.4,1,0,[0|0|0],1,1,2.3600006
10418,Fire,1.276,1.1400033,1.1400033,1.1400033,1.72,1,1,0.65,0.5,1,1,1,1,1.23,1,1,1,1,1,1.07,18,18,0,18,0,0,18,18,1.1400033,1,0.9,1,4.6,1,0,[0|0|0],1,1,2.4400008
10419,Fire,1.308,1.1700033,1.1700033,1.1700033,1.76,1,1,0.65,0.5,1,1,1,1,1.23,1,1,1,1,1,1.08,19,19,0,19,0,0,19,19,1.1700033,1,0.9,1,4.8,1,0,[0|0|0],1,1,2.5200007
10420,Fire,1.3399999,1.2000034,1.2000034,1.2000034,1.8,1,1,0.65,0.5,1,1,1,1,1.23,1,1,1,1,1,1.08,20,20,0,20,0,0,20,20,1.2000034,1,0.9,1,5,1,0,[0|0|0],1,1,2.6000009
10421,Fire,1.372,1.2300035,1.2300035,1.2300035,1.84,1,1,0.65,0.5,1,1,1,1,1.24,1,1,1,1,1,1.08,21,21,0,21,0,0,21,21,1.2300035,1,0.9,1,5.2,1,0,[0|0|0],1,1,2.6800008
10422,Fire,1.4039999,1.2600036,1.2600036,1.2600036,1.88,1,1,0.65,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,22,22,0,22,0,0,22,22,1.2600036,1,0.9,1,5.4,1,0,[0|0|0],1,1,2.760001
10423,Fire,1.436,1.2900035,1.2900035,1.2900035,1.92,1,1,0.65,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,23,23,0,23,0,0,23,23,1.2900035,1,0.9,1,5.6,1,0,[0|0|0],1,1,2.8400009
10424,Fire,1.468,1.3200037,1.3200037,1.3200037,1.96,1,1,0.65,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,24,24,0,24,0,0,24,24,1.3200037,1,0.9,1,5.8,1,0,[0|0|0],1,1,2.920001
10425,Fire,1.5,1.3500037,1.3500037,1.3500037,2,1,1,0.65,0.5,1,1,1,1,1.25,1,1,1,1,1,1.1,25,25,0,25,0,0,25,25,1.3500037,1,0.9,1,6,1,0,[0|0|0],1,1,3.000001
10500,Fell,0.6750002,0.6750002,0.6750002,0.6750002,1,1,1,0.5,0.5,1,1,1,1,1.15,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.6750002,1,0.75,1,1,1,0,[0|0|0],1,1,1
10501,Fell,0.7080001,0.7080001,0.7080001,0.7080001,1.04,1,1,0.5,0.5,1,1,1,1,1.15,1,1,1,1,1,1.01,1,1,0,1,0,0,1,1,0.7080001,1,0.75,1,1.2,1,0,[0|0|0],1,1,1.08
10502,Fell,0.74100024,0.74100024,0.74100024,0.74100024,1.08,1,1,0.5,0.5,1,1,1,1,1.16,1,1,1,1,1,1.01,2,2,0,2,0,0,2,2,0.74100024,1,0.75,1,1.4,1,0,[0|0|0],1,1,1.1600001
10503,Fell,0.77400017,0.77400017,0.77400017,0.77400017,1.12,1,1,0.5,0.5,1,1,1,1,1.16,1,1,1,1,1,1.02,3,3,0,3,0,0,3,3,0.77400017,1,0.75,1,1.6,1,0,[0|0|0],1,1,1.2400001
10504,Fell,0.80700016,0.80700016,0.80700016,0.80700016,1.16,1,1,0.5,0.5,1,1,1,1,1.17,1,1,1,1,1,1.02,4,4,0,4,0,0,4,4,0.80700016,1,0.75,1,1.8,1,0,[0|0|0],1,1,1.3200002
10505,Fell,0.8400002,0.8400002,0.8400002,0.8400002,1.2,1,1,0.5,0.5,1,1,1,1,1.17,1,1,1,1,1,1.03,5,5,0,5,0,0,5,5,0.8400002,1,0.75,1,2,1,0,[0|0|0],1,1,1.4000002
10506,Fell,0.87300026,0.87300026,0.87300026,0.87300026,1.24,1,1,0.5,0.5,1,1,1,1,1.18,1,1,1,1,1,1.03,6,6,0,6,0,0,6,6,0.87300026,1,0.75,1,2.2,1,0,[0|0|0],1,1,1.4800003
10507,Fell,0.90600014,0.90600014,0.90600014,0.90600014,1.28,1,1,0.5,0.5,1,1,1,1,1.18,1,1,1,1,1,1.04,7,7,0,7,0,0,7,7,0.90600014,1,0.75,1,2.4,1,0,[0|0|0],1,1,1.5600003
10508,Fell,0.93900025,0.93900025,0.93900025,0.93900025,1.32,1,1,0.5,0.5,1,1,1,1,1.19,1,1,1,1,1,1.04,8,8,0,8,0,0,8,8,0.93900025,1,0.75,1,2.6,1,0,[0|0|0],1,1,1.6400003
10509,Fell,0.97200024,0.97200024,0.97200024,0.97200024,1.36,1,1,0.5,0.5,1,1,1,1,1.19,1,1,1,1,1,1.04,9,9,0,9,0,0,9,9,0.97200024,1,0.75,1,2.8,1,0,[0|0|0],1,1,1.7200003
10510,Fell,1.0050002,1.0050002,1.0050002,1.0050002,1.4,1,1,0.5,0.5,1,1,1,1,1.2,1,1,1,1,1,1.05,10,10,0,10,0,0,10,10,1.0050002,1,0.75,1,3,1,0,[0|0|0],1,1,1.8000004
10511,Fell,1.0380002,1.0380002,1.0380002,1.0380002,1.44,1,1,0.5,0.5,1,1,1,1,1.2,1,1,1,1,1,1.05,11,11,0,11,0,0,11,11,1.0380002,1,0.75,1,3.2,1,0,[0|0|0],1,1,1.8800004
10512,Fell,1.0710002,1.0710002,1.0710002,1.0710002,1.48,1,1,0.5,0.5,1,1,1,1,1.21,1,1,1,1,1,1.05,12,12,0,12,0,0,12,12,1.0710002,1,0.75,1,3.4,1,0,[0|0|0],1,1,1.9600005
10513,Fell,1.1040002,1.1040002,1.1040002,1.1040002,1.52,1,1,0.5,0.5,1,1,1,1,1.21,1,1,1,1,1,1.06,13,13,0,13,0,0,13,13,1.1040002,1,0.75,1,3.6,1,0,[0|0|0],1,1,2.0400004
10514,Fell,1.1370002,1.1370002,1.1370002,1.1370002,1.56,1,1,0.5,0.5,1,1,1,1,1.21,1,1,1,1,1,1.06,14,14,0,14,0,0,14,14,1.1370002,1,0.75,1,3.8,1,0,[0|0|0],1,1,2.1200006
10515,Fell,1.1700003,1.1700003,1.1700003,1.1700003,1.6,1,1,0.5,0.5,1,1,1,1,1.22,1,1,1,1,1,1.06,15,15,0,15,0,0,15,15,1.1700003,1,0.75,1,4,1,0,[0|0|0],1,1,2.2000005
10516,Fell,1.2030003,1.2030003,1.2030003,1.2030003,1.64,1,1,0.5,0.5,1,1,1,1,1.22,1,1,1,1,1,1.07,16,16,0,16,0,0,16,16,1.2030003,1,0.75,1,4.2,1,0,[0|0|0],1,1,2.2800007
10517,Fell,1.2360002,1.2360002,1.2360002,1.2360002,1.68,1,1,0.5,0.5,1,1,1,1,1.22,1,1,1,1,1,1.07,17,17,0,17,0,0,17,17,1.2360002,1,0.75,1,4.4,1,0,[0|0|0],1,1,2.3600006
10518,Fell,1.2690003,1.2690003,1.2690003,1.2690003,1.72,1,1,0.5,0.5,1,1,1,1,1.23,1,1,1,1,1,1.07,18,18,0,18,0,0,18,18,1.2690003,1,0.75,1,4.6,1,0,[0|0|0],1,1,2.4400008
10519,Fell,1.3020003,1.3020003,1.3020003,1.3020003,1.76,1,1,0.5,0.5,1,1,1,1,1.23,1,1,1,1,1,1.08,19,19,0,19,0,0,19,19,1.3020003,1,0.75,1,4.8,1,0,[0|0|0],1,1,2.5200007
10520,Fell,1.3350003,1.3350003,1.3350003,1.3350003,1.8,1,1,0.5,0.5,1,1,1,1,1.23,1,1,1,1,1,1.08,20,20,0,20,0,0,20,20,1.3350003,1,0.75,1,5,1,0,[0|0|0],1,1,2.6000009
10521,Fell,1.3680003,1.3680003,1.3680003,1.3680003,1.84,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.08,21,21,0,21,0,0,21,21,1.3680003,1,0.75,1,5.2,1,0,[0|0|0],1,1,2.6800008
10522,Fell,1.4010003,1.4010003,1.4010003,1.4010003,1.88,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,22,22,0,22,0,0,22,22,1.4010003,1,0.75,1,5.4,1,0,[0|0|0],1,1,2.760001
10523,Fell,1.4340003,1.4340003,1.4340003,1.4340003,1.92,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,23,23,0,23,0,0,23,23,1.4340003,1,0.75,1,5.6,1,0,[0|0|0],1,1,2.8400009
10524,Fell,1.4670004,1.4670004,1.4670004,1.4670004,1.96,1,1,0.5,0.5,1,1,1,1,1.24,1,1,1,1,1,1.09,24,24,0,24,0,0,24,24,1.4670004,1,0.75,1,5.8,1,0,[0|0|0],1,1,2.920001
10525,Fell,1.5000004,1.5000004,1.5000004,1.5000004,2,1,1,0.5,0.5,1,1,1,1,1.25,1,1,1,1,1,1.1,25,25,0,25,0,0,25,25,1.5000004,1,0.75,1,6,1,0,[0|0|0],1,1,3.000001
10600,Lightning,0.7,0.6000019,0.6000019,0.6000019,1,1,1,0.5,0.65,1,1,1,1,1,1.15,1,1,1,1,1,0,0,0,0,0,0,0,0,0.6000019,1,0.9,1,1,1,0,[0|0|0],1,1,1
10601,Lightning,0.73199993,0.63000196,0.63000196,0.63000196,1.04,1,1,0.5,0.65,1,1,1,1,1,1.15,1,1,1,1,1.01,1,1,0,1,0,0,1,1,0.63000196,1,0.9,1,1.2,1,0,[0|0|0],1,1,1.08
10602,Lightning,0.764,0.66000205,0.66000205,0.66000205,1.08,1,1,0.5,0.65,1,1,1,1,1,1.16,1,1,1,1,1.01,2,2,0,2,0,0,2,2,0.66000205,1,0.9,1,1.4,1,0,[0|0|0],1,1,1.1600001
10603,Lightning,0.796,0.69000214,0.69000214,0.69000214,1.12,1,1,0.5,0.65,1,1,1,1,1,1.16,1,1,1,1,1.02,3,3,0,3,0,0,3,3,0.69000214,1,0.9,1,1.6,1,0,[0|0|0],1,1,1.2400001
10604,Lightning,0.82799995,0.7200022,0.7200022,0.7200022,1.16,1,1,0.5,0.65,1,1,1,1,1,1.17,1,1,1,1,1.02,4,4,0,4,0,0,4,4,0.7200022,1,0.9,1,1.8,1,0,[0|0|0],1,1,1.3200002
10605,Lightning,0.86,0.7500023,0.7500023,0.7500023,1.2,1,1,0.5,0.65,1,1,1,1,1,1.17,1,1,1,1,1.03,5,5,0,5,0,0,5,5,0.7500023,1,0.9,1,2,1,0,[0|0|0],1,1,1.4000002
10606,Lightning,0.89199996,0.78000236,0.78000236,0.78000236,1.24,1,1,0.5,0.65,1,1,1,1,1,1.18,1,1,1,1,1.03,6,6,0,6,0,0,6,6,0.78000236,1,0.9,1,2.2,1,0,[0|0|0],1,1,1.4800003
10607,Lightning,0.9239999,0.8100024,0.8100024,0.8100024,1.28,1,1,0.5,0.65,1,1,1,1,1,1.18,1,1,1,1,1.04,7,7,0,7,0,0,7,7,0.8100024,1,0.9,1,2.4,1,0,[0|0|0],1,1,1.5600003
10608,Lightning,0.956,0.84000254,0.84000254,0.84000254,1.32,1,1,0.5,0.65,1,1,1,1,1,1.19,1,1,1,1,1.04,8,8,0,8,0,0,8,8,0.84000254,1,0.9,1,2.6,1,0,[0|0|0],1,1,1.6400003
10609,Lightning,0.98800004,0.8700026,0.8700026,0.8700026,1.36,1,1,0.5,0.65,1,1,1,1,1,1.19,1,1,1,1,1.04,9,9,0,9,0,0,9,9,0.8700026,1,0.9,1,2.8,1,0,[0|0|0],1,1,1.7200003
10610,Lightning,1.02,0.9000026,0.9000026,0.9000026,1.4,1,1,0.5,0.65,1,1,1,1,1,1.2,1,1,1,1,1.05,10,10,0,10,0,0,10,10,0.9000026,1,0.9,1,3,1,0,[0|0|0],1,1,1.8000004
10611,Lightning,1.052,0.9300028,0.9300028,0.9300028,1.44,1,1,0.5,0.65,1,1,1,1,1,1.2,1,1,1,1,1.05,11,11,0,11,0,0,11,11,0.9300028,1,0.9,1,3.2,1,0,[0|0|0],1,1,1.8800004
10612,Lightning,1.084,0.9600028,0.9600028,0.9600028,1.48,1,1,0.5,0.65,1,1,1,1,1,1.21,1,1,1,1,1.05,12,12,0,12,0,0,12,12,0.9600028,1,0.9,1,3.4,1,0,[0|0|0],1,1,1.9600005
10613,Lightning,1.1159999,0.9900029,0.9900029,0.9900029,1.52,1,1,0.5,0.65,1,1,1,1,1,1.21,1,1,1,1,1.06,13,13,0,13,0,0,13,13,0.9900029,1,0.9,1,3.6,1,0,[0|0|0],1,1,2.0400004
10614,Lightning,1.1479999,1.020003,1.020003,1.020003,1.56,1,1,0.5,0.65,1,1,1,1,1,1.21,1,1,1,1,1.06,14,14,0,14,0,0,14,14,1.020003,1,0.9,1,3.8,1,0,[0|0|0],1,1,2.1200006
10615,Lightning,1.18,1.050003,1.050003,1.050003,1.6,1,1,0.5,0.65,1,1,1,1,1,1.22,1,1,1,1,1.06,15,15,0,15,0,0,15,15,1.050003,1,0.9,1,4,1,0,[0|0|0],1,1,2.2000005
10616,Lightning,1.212,1.0800031,1.0800031,1.0800031,1.64,1,1,0.5,0.65,1,1,1,1,1,1.22,1,1,1,1,1.07,16,16,0,16,0,0,16,16,1.0800031,1,0.9,1,4.2,1,0,[0|0|0],1,1,2.2800007
10617,Lightning,1.244,1.1100031,1.1100031,1.1100031,1.68,1,1,0.5,0.65,1,1,1,1,1,1.22,1,1,1,1,1.07,17,17,0,17,0,0,17,17,1.1100031,1,0.9,1,4.4,1,0,[0|0|0],1,1,2.3600006
10618,Lightning,1.276,1.1400033,1.1400033,1.1400033,1.72,1,1,0.5,0.65,1,1,1,1,1,1.23,1,1,1,1,1.07,18,18,0,18,0,0,18,18,1.1400033,1,0.9,1,4.6,1,0,[0|0|0],1,1,2.4400008
10619,Lightning,1.308,1.1700033,1.1700033,1.1700033,1.76,1,1,0.5,0.65,1,1,1,1,1,1.23,1,1,1,1,1.08,19,19,0,19,0,0,19,19,1.1700033,1,0.9,1,4.8,1,0,[0|0|0],1,1,2.5200007
10620,Lightning,1.3399999,1.2000034,1.2000034,1.2000034,1.8,1,1,0.5,0.65,1,1,1,1,1,1.23,1,1,1,1,1.08,20,20,0,20,0,0,20,20,1.2000034,1,0.9,1,5,1,0,[0|0|0],1,1,2.6000009
10621,Lightning,1.372,1.2300035,1.2300035,1.2300035,1.84,1,1,0.5,0.65,1,1,1,1,1,1.24,1,1,1,1,1.08,21,21,0,21,0,0,21,21,1.2300035,1,0.9,1,5.2,1,0,[0|0|0],1,1,2.6800008
10622,Lightning,1.4039999,1.2600036,1.2600036,1.2600036,1.88,1,1,0.5,0.65,1,1,1,1,1,1.24,1,1,1,1,1.09,22,22,0,22,0,0,22,22,1.2600036,1,0.9,1,5.4,1,0,[0|0|0],1,1,2.760001
10623,Lightning,1.436,1.2900035,1.2900035,1.2900035,1.92,1,1,0.5,0.65,1,1,1,1,1,1.24,1,1,1,1,1.09,23,23,0,23,0,0,23,23,1.2900035,1,0.9,1,5.6,1,0,[0|0|0],1,1,2.8400009
10624,Lightning,1.468,1.3200037,1.3200037,1.3200037,1.96,1,1,0.5,0.65,1,1,1,1,1,1.24,1,1,1,1,1.09,24,24,0,24,0,0,24,24,1.3200037,1,0.9,1,5.8,1,0,[0|0|0],1,1,2.920001
10625,Lightning,1.5,1.3500037,1.3500037,1.3500037,2,1,1,0.5,0.65,1,1,1,1,1,1.25,1,1,1,1,1.1,25,25,0,25,0,0,25,25,1.3500037,1,0.9,1,6,1,0,[0|0|0],1,1,3.000001
10700,Sacred,0.6750002,0.6750002,0.6750002,0.6750002,1,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.6750002,1.15,0.75,1,1,1,0,[0|0|0],1,1,1
10701,Sacred,0.7080001,0.7080001,0.7080001,0.7080001,1.04,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.01,1,1,0,1,0,0,1,1,0.7080001,1.15,0.75,1,1.2,1,0,[0|0|0],1,1,1.08
10702,Sacred,0.74100024,0.74100024,0.74100024,0.74100024,1.08,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.01,2,2,0,2,0,0,2,2,0.74100024,1.16,0.75,1,1.4,1,0,[0|0|0],1,1,1.1600001
10703,Sacred,0.77400017,0.77400017,0.77400017,0.77400017,1.12,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.02,3,3,0,3,0,0,3,3,0.77400017,1.16,0.75,1,1.6,1,0,[0|0|0],1,1,1.2400001
10704,Sacred,0.80700016,0.80700016,0.80700016,0.80700016,1.16,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.02,4,4,0,4,0,0,4,4,0.80700016,1.17,0.75,1,1.8,1,0,[0|0|0],1,1,1.3200002
10705,Sacred,0.8400002,0.8400002,0.8400002,0.8400002,1.2,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.03,5,5,0,5,0,0,5,5,0.8400002,1.17,0.75,1,2,1,0,[0|0|0],1,1,1.4000002
10706,Sacred,0.87300026,0.87300026,0.87300026,0.87300026,1.24,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.03,6,6,0,6,0,0,6,6,0.87300026,1.18,0.75,1,2.2,1,0,[0|0|0],1,1,1.4800003
10707,Sacred,0.90600014,0.90600014,0.90600014,0.90600014,1.28,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.04,7,7,0,7,0,0,7,7,0.90600014,1.18,0.75,1,2.4,1,0,[0|0|0],1,1,1.5600003
10708,Sacred,0.93900025,0.93900025,0.93900025,0.93900025,1.32,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.04,8,8,0,8,0,0,8,8,0.93900025,1.19,0.75,1,2.6,1,0,[0|0|0],1,1,1.6400003
10709,Sacred,0.97200024,0.97200024,0.97200024,0.97200024,1.36,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.04,9,9,0,9,0,0,9,9,0.97200024,1.19,0.75,1,2.8,1,0,[0|0|0],1,1,1.7200003
10710,Sacred,1.0050002,1.0050002,1.0050002,1.0050002,1.4,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.05,10,10,0,10,0,0,10,10,1.0050002,1.2,0.75,1,3,1,0,[0|0|0],1,1,1.8000004
10711,Sacred,1.0380002,1.0380002,1.0380002,1.0380002,1.44,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.05,11,11,0,11,0,0,11,11,1.0380002,1.2,0.75,1,3.2,1,0,[0|0|0],1,1,1.8800004
10712,Sacred,1.0710002,1.0710002,1.0710002,1.0710002,1.48,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.05,12,12,0,12,0,0,12,12,1.0710002,1.21,0.75,1,3.4,1,0,[0|0|0],1,1,1.9600005
10713,Sacred,1.1040002,1.1040002,1.1040002,1.1040002,1.52,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.06,13,13,0,13,0,0,13,13,1.1040002,1.21,0.75,1,3.6,1,0,[0|0|0],1,1,2.0400004
10714,Sacred,1.1370002,1.1370002,1.1370002,1.1370002,1.56,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.06,14,14,0,14,0,0,14,14,1.1370002,1.21,0.75,1,3.8,1,0,[0|0|0],1,1,2.1200006
10715,Sacred,1.1700003,1.1700003,1.1700003,1.1700003,1.6,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.06,15,15,0,15,0,0,15,15,1.1700003,1.22,0.75,1,4,1,0,[0|0|0],1,1,2.2000005
10716,Sacred,1.2030003,1.2030003,1.2030003,1.2030003,1.64,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.07,16,16,0,16,0,0,16,16,1.2030003,1.22,0.75,1,4.2,1,0,[0|0|0],1,1,2.2800007
10717,Sacred,1.2360002,1.2360002,1.2360002,1.2360002,1.68,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.07,17,17,0,17,0,0,17,17,1.2360002,1.22,0.75,1,4.4,1,0,[0|0|0],1,1,2.3600006
10718,Sacred,1.2690003,1.2690003,1.2690003,1.2690003,1.72,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.07,18,18,0,18,0,0,18,18,1.2690003,1.23,0.75,1,4.6,1,0,[0|0|0],1,1,2.4400008
10719,Sacred,1.3020003,1.3020003,1.3020003,1.3020003,1.76,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.08,19,19,0,19,0,0,19,19,1.3020003,1.23,0.75,1,4.8,1,0,[0|0|0],1,1,2.5200007
10720,Sacred,1.3350003,1.3350003,1.3350003,1.3350003,1.8,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.08,20,20,0,20,0,0,20,20,1.3350003,1.23,0.75,1,5,1,0,[0|0|0],1,1,2.6000009
10721,Sacred,1.3680003,1.3680003,1.3680003,1.3680003,1.84,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.08,21,21,0,21,0,0,21,21,1.3680003,1.24,0.75,1,5.2,1,0,[0|0|0],1,1,2.6800008
10722,Sacred,1.4010003,1.4010003,1.4010003,1.4010003,1.88,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.09,22,22,0,22,0,0,22,22,1.4010003,1.24,0.75,1,5.4,1,0,[0|0|0],1,1,2.760001
10723,Sacred,1.4340003,1.4340003,1.4340003,1.4340003,1.92,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.09,23,23,0,23,0,0,23,23,1.4340003,1.24,0.75,1,5.6,1,0,[0|0|0],1,1,2.8400009
10724,Sacred,1.4670004,1.4670004,1.4670004,1.4670004,1.96,1,1,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1.09,24,24,0,24,0,0,24,24,1.4670004,1.24,0.75,1,5.8,1,0,[0|0|0],1,1,2.920001
