Name,Phys +0,Mag +0,Fire +0,Ligh +0,Holy +0,Stam +0,Phys +1,Mag +1,Fire +1,Ligh +1,Holy +1,Stam +1,Phys +2,Mag +2,Fire +2,Ligh +2,Holy +2,Stam +2,Phys +3,Mag +3,Fire +3,Ligh +3,Holy +3,Stam +3,Phys +4,Mag +4,Fire +4,Ligh +4,Holy +4,Stam +4,Phys +5,Mag +5,Fire +5,Ligh +5,Holy +5,Stam +5,Phys +6,Mag +6,Fire +6,Ligh +6,Holy +6,Stam +6,Phys +7,Mag +7,Fire +7,Ligh +7,Holy +7,Stam +7,Phys +8,Mag +8,Fire +8,Ligh +8,Holy +8,Stam +8,Phys +9,Mag +9,Fire +9,Ligh +9,Holy +9,Stam +9,Phys +10,Mag +10,Fire +10,Ligh +10,Holy +10,Stam +10,Phys +11,Mag +11,Fire +11,Ligh +11,Holy +11,Stam +11,Phys +12,Mag +12,Fire +12,Ligh +12,Holy +12,Stam +12,Phys +13,Mag +13,Fire +13,Ligh +13,Holy +13,Stam +13,Phys +14,Mag +14,Fire +14,Ligh +14,Holy +14,Stam +14,Phys +15,Mag +15,Fire +15,Ligh +15,Holy +15,Stam +15,Phys +16,Mag +16,Fire +16,Ligh +16,Holy +16,Stam +16,Phys +17,Mag +17,Fire +17,Ligh +17,Holy +17,Stam +17,Phys +18,Mag +18,Fire +18,Ligh +18,Holy +18,Stam +18,Phys +19,Mag +19,Fire +19,Ligh +19,Holy +19,Stam +19,Phys +20,Mag +20,Fire +20,Ligh +20,Holy +20,Stam +20,Phys +21,Mag +21,Fire +21,Ligh +21,Holy +21,Stam +21,Phys +22,Mag +22,Fire +22,Ligh +22,Holy +22,Stam +22,Phys +23,Mag +23,Fire +23,Ligh +23,Holy +23,Stam +23,Phys +24,Mag +24,Fire +24,Ligh +24,Holy +24,Stam +24,Phys +25,Mag +25,Fire +25,Ligh +25,Holy +25,Stam +25
Lucerne,121,0,0,0,0,61,128.018,0,0,0,0,63.44,135.036,0,0,0,0,65.88,142.054,0,0,0,0,68.32,149.072,0,0,0,0,70.76,156.09,0,0,0,0,73.2,163.108,0,0,0,0,75.64,170.126,0,0,0,0,78.08,177.144,0,0,0,0,80.52,184.162,0,0,0,0,82.96,191.18,0,0,0,0,85.4,198.198,0,0,0,0,87.84,205.216,0,0,0,0,90.28,212.234,0,0,0,0,92.72,219.252,0,0,0,0,95.16,226.27,0,0,0,0,97.6,233.288,0,0,0,0,100.04,240.306,0,0,0,0,102.48,247.324,0,0,0,0,104.92,254.342,0,0,0,0,107.36,261.36,0,0,0,0,109.8,268.378,0,0,0,0,112.24,275.396,0,0,0,0,114.68,282.414,0,0,0,0,117.12,289.432,0,0,0,0,119.56,296.45,0,0,0,0,122
Heavy Lucerne,110.2,0,0,0,0,61,116.696,0,0,0,0,63.44,123.192,0,0,0,0,65.88,129.688,0,0,0,0,68.32,136.184,0,0,0,0,70.76,142.68,0,0,0,0,73.2,149.176,0,0,0,0,75.64,155.672,0,0,0,0,78.08,162.168,0,0,0,0,80.52,168.664,0,0,0,0,82.96,175.16,0,0,0,0,85.4,181.656,0,0,0,0,87.84,188.152,0,0,0,0,90.28,194.648,0,0,0,0,92.72,201.144,0,0,0,0,95.16,207.64,0,0,0,0,97.6,214.136,0,0,0,0,100.04,220.632,0,0,0,0,102.48,227.128,0,0,0,0,104.92,233.624,0,0,0,0,107.36,240.12,0,0,0,0,109.8,246.616,0,0,0,0,112.24,253.112,0,0,0,0,114.68,259.608,0,0,0,0,117.12,266.104,0,0,0,0,119.56,272.6,0,0,0,0,122
Keen Lucerne,110.2,0,0,0,0,57.95,116,0,0,0,0,61,121.8,0,0,0,0,64.05,127.6,0,0,0,0,67.1,133.4,0,0,0,0,70.15,139.2,0,0,0,0,73.2,145,0,0,0,0,76.25,150.8,0,0,0,0,79.3,156.6,0,0,0,0,82.35,162.4,0,0,0,0,85.4,168.2,0,0,0,0,88.45,174,0,0,0,0,91.5,179.8,0,0,0,0,94.55,185.6,0,0,0,0,97.6,191.4,0,0,0,0,100.65,197.2,0,0,0,0,103.7,203,0,0,0,0,106.75,208.8,0,0,0,0,109.8,214.6,0,0,0,0,112.85,220.4,0,0,0,0,115.9,226.2,0,0,0,0,118.95,232,0,0,0,0,122,237.8,0,0,0,0,125.05,243.6,0,0,0,0,128.1,249.4,0,0,0,0,131.15,255.2,0,0,0,0,134.2
Quality Lucerne,104.4,0,0,0,0,61,109.736,0,0,0,0,63.44,115.072,0,0,0,0,65.88,120.408,0,0,0,0,68.32,125.744,0,0,0,0,70.76,131.08,0,0,0,0,73.2,136.416,0,0,0,0,75.64,141.752,0,0,0,0,78.08,147.088,0,0,0,0,80.52,152.424,0,0,0,0,82.96,157.76,0,0,0,0,85.4,163.096,0,0,0,0,87.84,168.432,0,0,0,0,90.28,173.768,0,0,0,0,92.72,179.104,0,0,0,0,95.16,184.44,0,0,0,0,97.6,189.776,0,0,0,0,100.04,195.112,0,0,0,0,102.48,200.448,0,0,0,0,104.92,205.784,0,0,0,0,107.36,211.12,0,0,0,0,109.8,216.456,0,0,0,0,112.24,221.792,0,0,0,0,114.68,227.128,0,0,0,0,117.12,232.464,0,0,0,0,119.56,237.8,0,0,0,0,122
Fire Lucerne,92.8,0,92.8,0,0,61,96.976,0,96.976,0,0,63.44,101.152,0,101.152,0,0,65.88,105.328,0,105.328,0,0,68.32,109.504,0,109.504,0,0,70.76,113.68,0,113.68,0,0,73.2,117.856,0,117.856,0,0,75.64,122.032,0,122.032,0,0,78.08,126.208,0,126.208,0,0,80.52,130.384,0,130.384,0,0,82.96,134.56,0,134.56,0,0,85.4,138.736,0,138.736,0,0,87.84,142.912,0,142.912,0,0,90.28,147.088,0,147.088,0,0,92.72,151.264,0,151.264,0,0,95.16,155.44,0,155.44,0,0,97.6,159.616,0,159.616,0,0,100.04,163.792,0,163.792,0,0,102.48,167.968,0,167.968,0,0,104.92,172.144,0,172.144,0,0,107.36,176.32,0,176.32,0,0,109.8,180.496,0,180.496,0,0,112.24,184.672,0,184.672,0,0,114.68,188.848,0,188.848,0,0,117.12,193.024,0,193.024,0,0,119.56,197.2,0,197.2,0,0,122
Flame Art Lucerne,98.6,0,98.6,0,0,61,103.704,0,103.704,0,0,63.44,108.808,0,108.808,0,0,65.88,113.912,0,113.912,0,0,68.32,119.016,0,119.016,0,0,70.76,124.12,0,124.12,0,0,73.2,129.224,0,129.224,0,0,75.64,134.328,0,134.328,0,0,78.08,139.432,0,139.432,0,0,80.52,144.536,0,144.536,0,0,82.96,149.64,0,149.64,0,0,85.4,154.744,0,154.744,0,0,87.84,159.848,0,159.848,0,0,90.28,164.952,0,164.952,0,0,92.72,170.056,0,170.056,0,0,95.16,175.16,0,175.16,0,0,97.6,180.264,0,180.264,0,0,100.04,185.368,0,185.368,0,0,102.48,190.472,0,190.472,0,0,104.92,195.576,0,195.576,0,0,107.36,200.68,0,200.68,0,0,109.8,205.784,0,205.784,0,0,112.24,210.888,0,210.888,0,0,114.68,215.992,0,215.992,0,0,117.12,221.096,0,221.096,0,0,119.56,226.2,0,226.2,0,0,122
Lightning Lucerne,92.8,0,0,92.8,0,61,96.976,0,0,96.976,0,63.44,101.152,0,0,101.152,0,65.88,105.328,0,0,105.328,0,68.32,109.504,0,0,109.504,0,70.76,113.68,0,0,113.68,0,73.2,117.856,0,0,117.856,0,75.64,122.032,0,0,122.032,0,78.08,126.208,0,0,126.208,0,80.52,130.384,0,0,130.384,0,82.96,134.56,0,0,134.56,0,85.4,138.736,0,0,138.736,0,87.84,142.912,0,0,142.912,0,90.28,147.088,0,0,147.088,0,92.72,151.264,0,0,151.264,0,95.16,155.44,0,0,155.44,0,97.6,159.616,0,0,159.616,0,100.04,163.792,0,0,163.792,0,102.48,167.968,0,0,167.968,0,104.92,172.144,0,0,172.144,0,107.36,176.32,0,0,176.32,0,109.8,180.496,0,0,180.496,0,112.24,184.672,0,0,184.672,0,114.68,188.848,0,0,188.848,0,117.12,193.024,0,0,193.024,0,119.56,197.2,0,0,197.2,0,122
Sacred Lucerne,87,0,0,0,87,61,92.568,0,0,0,92.568,63.44,98.136,0,0,0,98.136,65.88,103.704,0,0,0,103.704,68.32,109.272,0,0,0,109.272,70.76,114.84,0,0,0,114.84,73.2,120.408,0,0,0,120.408,75.64,125.976,0,0,0,125.976,78.08,131.544,0,0,0,131.544,80.52,137.112,0,0,0,137.112,82.96,142.68,0,0,0,142.68,85.4,148.248,0,0,0,148.248,87.84,153.816,0,0,0,153.816,90.28,159.384,0,0,0,159.384,92.72,164.952,0,0,0,164.952,95.16,170.52,0,0,0,170.52,97.6,176.088,0,0,0,176.088,100.04,181.656,0,0,0,181.656,102.48,187.224,0,0,0,187.224,104.92,192.792,0,0,0,192.792,107.36,198.36,0,0,0,198.36,109.8,203.928,0,0,0,203.928,112.24,209.496,0,0,0,209.496,114.68,215.064,0,0,0,215.064,117.12,220.632,0,0,0,220.632,119.56,226.2,0,0,0,226.2,122
Magic Lucerne,87,87,0,0,0,61,92.568,92.568,0,0,0,63.44,98.136,98.136,0,0,0,65.88,103.704,103.704,0,0,0,68.32,109.272,109.272,0,0,0,70.76,114.84,114.84,0,0,0,73.2,120.408,120.408,0,0,0,75.64,125.976,125.976,0,0,0,78.08,131.544,131.544,0,0,0,80.52,137.112,137.112,0,0,0,82.96,142.68,142.68,0,0,0,85.4,148.248,148.248,0,0,0,87.84,153.816,153.816,0,0,0,90.28,159.384,159.384,0,0,0,92.72,164.952,164.952,0,0,0,95.16,170.52,170.52,0,0,0,97.6,176.088,176.088,0,0,0,100.04,181.656,181.656,0,0,0,102.48,187.224,187.224,0,0,0,104.92,192.792,192.792,0,0,0,107.36,198.36,198.36,0,0,0,109.8,203.928,203.928,0,0,0,112.24,209.496,209.496,0,0,0,114.68,215.064,215.064,0,0,0,117.12,220.632,220.632,0,0,0,119.56,226.2,226.2,0,0,0,122
Cold Lucerne,98.6,79.05,0,0,0,61,103.008,82.584,0,0,0,63.44,107.416,86.118,0,0,0,65.88,111.824,89.652,0,0,0,68.32,116.232,93.186,0,0,0,70.76,120.64,96.72,0,0,0,73.2,125.048,100.254,0,0,0,75.64,129.456,103.788,0,0,0,78.08,133.864,107.322,0,0,0,80.52,138.272,110.856,0,0,0,82.96,142.68,114.39,0,0,0,85.4,147.088,117.924,0,0,0,87.84,151.496,121.458,0,0,0,90.28,155.904,124.992,0,0,0,92.72,160.312,128.526,0,0,0,95.16,164.72,132.06,0,0,0,97.6,169.128,135.594,0,0,0,100.04,173.536,139.128,0,0,0,102.48,177.944,142.662,0,0,0,104.92,182.352,146.196,0,0,0,107.36,186.76,149.73,0,0,0,109.8,191.168,153.264,0,0,0,112.24,195.576,156.798,0,0,0,114.68,199.984,160.332,0,0,0,117.12,204.392,163.866,0,0,0,119.56,208.8,167.4,0,0,0,122
Poison Lucerne,98.6,0,0,0,0,61,104.632,0,0,0,0,63.44,110.664,0,0,0,0,65.88,116.696,0,0,0,0,68.32,122.728,0,0,0,0,70.76,128.76,0,0,0,0,73.2,134.792,0,0,0,0,75.64,140.824,0,0,0,0,78.08,146.856,0,0,0,0,80.52,152.888,0,0,0,0,82.96,158.92,0,0,0,0,85.4,164.952,0,0,0,0,87.84,170.984,0,0,0,0,90.28,177.016,0,0,0,0,92.72,183.048,0,0,0,0,95.16,189.08,0,0,0,0,97.6,195.112,0,0,0,0,100.04,201.144,0,0,0,0,102.48,207.176,0,0,0,0,104.92,213.208,0,0,0,0,107.36,219.24,0,0,0,0,109.8,225.272,0,0,0,0,112.24,231.304,0,0,0,0,114.68,237.336,0,0,0,0,117.12,243.368,0,0,0,0,119.56,249.4,0,0,0,0,122
Blood Lucerne,98.6,0,0,0,0,61,104.632,0,0,0,0,63.44,110.664,0,0,0,0,65.88,116.696,0,0,0,0,68.32,122.728,0,0,0,0,70.76,128.76,0,0,0,0,73.2,134.792,0,0,0,0,75.64,140.824,0,0,0,0,78.08,146.856,0,0,0,0,80.52,152.888,0,0,0,0,82.96,158.92,0,0,0,0,85.4,164.952,0,0,0,0,87.84,170.984,0,0,0,0,90.28,177.016,0,0,0,0,92.72,183.048,0,0,0,0,95.16,189.08,0,0,0,0,97.6,195.112,0,0,0,0,100.04,201.144,0,0,0,0,102.48,207.176,0,0,0,0,104.92,213.208,0,0,0,0,107.36,219.24,0,0,0,0,109.8,225.272,0,0,0,0,112.24,231.304,0,0,0,0,114.68,237.336,0,0,0,0,117.12,243.368,0,0,0,0,119.56,249.4,0,0,0,0,122
Occult Lucerne,104.4,0,0,0,0,61,110.664,0,0,0,0,63.44,116.928,0,0,0,0,65.88,123.192,0,0,0,0,68.32,129.456,0,0,0,0,70.76,135.72,0,0,0,0,73.2,141.984,0,0,0,0,75.64,148.248,0,0,0,0,78.08,154.512,0,0,0,0,80.52,160.776,0,0,0,0,82.96,167.04,0,0,0,0,85.4,173.304,0,0,0,0,87.84,179.568,0,0,0,0,90.28,185.832,0,0,0,0,92.72,192.096,0,0,0,0,95.16,198.36,0,0,0,0,97.6,204.624,0,0,0,0,100.04,210.888,0,0,0,0,102.48,217.152,0,0,0,0,104.92,223.416,0,0,0,0,107.36,229.68,0,0,0,0,109.8,235.944,0,0,0,0,112.24,242.208,0,0,0,0,114.68,248.472,0,0,0,0,117.12,254.736,0,0,0,0,119.56,261,0,0,0,0,122
Banished Knight's Halberd,125,0,0,0,0,61,132.25,0,0,0,0,63.44,139.5,0,0,0,0,65.88,146.75,0,0,0,0,68.32,154,0,0,0,0,70.76,161.25,0,0,0,0,73.2,168.5,0,0,0,0,75.64,175.75,0,0,0,0,78.08,183,0,0,0,0,80.52,190.25,0,0,0,0,82.96,197.5,0,0,0,0,85.4,204.75,0,0,0,0,87.84,212,0,0,0,0,90.28,219.25,0,0,0,0,92.72,226.5,0,0,0,0,95.16,233.75,0,0,0,0,97.6,241,0,0,0,0,100.04,248.25,0,0,0,0,102.48,255.5,0,0,0,0,104.92,262.75,0,0,0,0,107.36,270,0,0,0,0,109.8,277.25,0,0,0,0,112.24,284.5,0,0,0,0,114.68,291.75,0,0,0,0,117.12,299,0,0,0,0,119.56,306.25,0,0,0,0,122
Banished Knight's Heavy Halberd,114,0,0,0,0,61,120.72,0,0,0,0,63.44,127.44,0,0,0,0,65.88,134.16,0,0,0,0,68.32,140.88,0,0,0,0,70.76,147.6,0,0,0,0,73.2,154.32,0,0,0,0,75.64,161.04,0,0,0,0,78.08,167.76,0,0,0,0,80.52,174.48,0,0,0,0,82.96,181.2,0,0,0,0,85.4,187.92,0,0,0,0,87.84,194.64,0,0,0,0,90.28,201.36,0,0,0,0,92.72,208.08,0,0,0,0,95.16,214.8,0,0,0,0,97.6,221.52,0,0,0,0,100.04,228.24,0,0,0,0,102.48,234.96,0,0,0,0,104.92,241.68,0,0,0,0,107.36,248.4,0,0,0,0,109.8,255.12,0,0,0,0,112.24,261.84,0,0,0,0,114.68,268.56,0,0,0,0,117.12,275.28,0,0,0,0,119.56,282,0,0,0,0,122
Banished Knight's Keen Halberd,114,0,0,0,0,61,120.72,0,0,0,0,63.44,127.44,0,0,0,0,65.88,134.16,0,0,0,0,68.32,140.88,0,0,0,0,70.76,147.6,0,0,0,0,73.2,154.32,0,0,0,0,75.64,161.04,0,0,0,0,78.08,167.76,0,0,0,0,80.52,174.48,0,0,0,0,82.96,181.2,0,0,0,0,85.4,187.92,0,0,0,0,87.84,194.64,0,0,0,0,90.28,201.36,0,0,0,0,92.72,208.08,0,0,0,0,95.16,214.8,0,0,0,0,97.6,221.52,0,0,0,0,100.04,228.24,0,0,0,0,102.48,234.96,0,0,0,0,104.92,241.68,0,0,0,0,107.36,248.4,0,0,0,0,109.8,255.12,0,0,0,0,112.24,261.84,0,0,0,0,114.68,268.56,0,0,0,0,117.12,275.28,0,0,0,0,119.56,282,0,0,0,0,122
Banished Knight's Quality Halberd,108,0,0,0,0,61,113.52,0,0,0,0,63.44,119.04,0,0,0,0,65.88,124.56,0,0,0,0,68.32,130.08,0,0,0,0,70.76,135.6,0,0,0,0,73.2,141.12,0,0,0,0,75.64,146.64,0,0,0,0,78.08,152.16,0,0,0,0,80.52,157.68,0,0,0,0,82.96,163.2,0,0,0,0,85.4,168.72,0,0,0,0,87.84,174.24,0,0,0,0,90.28,179.76,0,0,0,0,92.72,185.28,0,0,0,0,95.16,190.8,0,0,0,0,97.6,196.32,0,0,0,0,100.04,201.84,0,0,0,0,102.48,207.36,0,0,0,0,104.92,212.88,0,0,0,0,107.36,218.4,0,0,0,0,109.8,223.92,0,0,0,0,112.24,229.44,0,0,0,0,114.68,234.96,0,0,0,0,117.12,240.48,0,0,0,0,119.56,246,0,0,0,0,122
Banished Knight's Fire Halberd,96,0,96,0,0,61,100.32,0,100.32,0,0,63.44,104.64,0,104.64,0,0,65.88,108.96,0,108.96,0,0,68.32,113.28,0,113.28,0,0,70.76,117.6,0,117.6,0,0,73.2,121.92,0,121.92,0,0,75.64,126.24,0,126.24,0,0,78.08,130.56,0,130.56,0,0,80.52,134.88,0,134.88,0,0,82.96,139.2,0,139.2,0,0,85.4,143.52,0,143.52,0,0,87.84,147.84,0,147.84,0,0,90.28,152.16,0,152.16,0,0,92.72,156.48,0,156.48,0,0,95.16,160.8,0,160.8,0,0,97.6,165.12,0,165.12,0,0,100.04,169.44,0,169.44,0,0,102.48,173.76,0,173.76,0,0,104.92,178.08,0,178.08,0,0,107.36,182.4,0,182.4,0,0,109.8,186.72,0,186.72,0,0,112.24,191.04,0,191.04,0,0,114.68,195.36,0,195.36,0,0,117.12,199.68,0,199.68,0,0,119.56,204,0,204,0,0,122
Banished Knight's Flame Art Halberd,102,0,102,0,0,61,107.28,0,107.28,0,0,63.44,112.56,0,112.56,0,0,65.88,117.84,0,117.84,0,0,68.32,123.12,0,123.12,0,0,70.76,128.4,0,128.4,0,0,73.2,133.68,0,133.68,0,0,75.64,138.96,0,138.96,0,0,78.08,144.24,0,144.24,0,0,80.52,149.52,0,149.52,0,0,82.96,154.8,0,154.8,0,0,85.4,160.08,0,160.08,0,0,87.84,165.36,0,165.36,0,0,90.28,170.64,0,170.64,0,0,92.72,175.92,0,175.92,0,0,95.16,181.2,0,181.2,0,0,97.6,186.48,0,186.48,0,0,100.04,191.76,0,191.76,0,0,102.48,197.04,0,197.04,0,0,104.92,202.32,0,202.32,0,0,107.36,207.6,0,207.6,0,0,109.8,212.88,0,212.88,0,0,112.24,218.16,0,218.16,0,0,114.68,223.44,0,223.44,0,0,117.12,228.72,0,228.72,0,0,119.56,234,0,234,0,0,122
Banished Knight's Lightning Halberd,96,0,0,96,0,61,100.32,0,0,100.32,0,63.44,104.64,0,0,104.64,0,65.88,108.96,0,0,108.96,0,68.32,113.28,0,0,113.28,0,70.76,117.6,0,0,117.6,0,73.2,121.92,0,0,121.92,0,75.64,126.24,0,0,126.24,0,78.08,130.56,0,0,130.56,0,80.52,134.88,0,0,134.88,0,82.96,139.2,0,0,139.2,0,85.4,143.52,0,0,143.52,0,87.84,147.84,0,0,147.84,0,90.28,152.16,0,0,152.16,0,92.72,156.48,0,0,156.48,0,95.16,160.8,0,0,160.8,0,97.6,165.12,0,0,165.12,0,100.04,169.44,0,0,169.44,0,102.48,173.76,0,0,173.76,0,104.92,178.08,0,0,178.08,0,107.36,182.4,0,0,182.4,0,109.8,186.72,0,0,186.72,0,112.24,191.04,0,0,191.04,0,114.68,195.36,0,0,195.36,0,117.12,199.68,0,0,199.68,0,119.56,204,0,0,204,0,122
Banished Knight's Sacred Halberd,90,0,0,0,90,61,95.76,0,0,0,95.76,63.44,101.52,0,0,0,101.52,65.88,107.28,0,0,0,107.28,68.32,113.04,0,0,0,113.04,70.76,118.8,0,0,0,118.8,73.2,124.56,0,0,0,124.56,75.64,130.32,0,0,0,130.32,78.08,136.08,0,0,0,136.08,80.52,141.84,0,0,0,141.84,82.96,147.6,0,0,0,147.6,85.4,153.36,0,0,0,153.36,87.84,159.12,0,0,0,159.12,90.28,164.88,0,0,0,164.88,92.72,170.64,0,0,0,170.64,95.16,176.4,0,0,0,176.4,97.6,182.16,0,0,0,182.16,100.04,187.92,0,0,0,187.92,102.48,193.68,0,0,0,193.68,104.92,199.44,0,0,0,199.44,107.36,205.2,0,0,0,205.2,109.8,210.96,0,0,0,210.96,112.24,216.72,0,0,0,216.72,114.68,222.48,0,0,0,222.48,117.12,228.24,0,0,0,228.24,119.56,234,0,0,0,234,122
Banished Knight's Magic Halberd,90,90,0,0,0,61,95.76,95.76,0,0,0,63.44,101.52,101.52,0,0,0,65.88,107.28,107.28,0,0,0,68.32,113.04,113.04,0,0,0,70.76,118.8,118.8,0,0,0,73.2,124.56,124.56,0,0,0,75.64,130.32,130.32,0,0,0,78.08,136.08,136.08,0,0,0,80.52,141.84,141.84,0,0,0,82.96,147.6,147.6,0,0,0,85.4,153.36,153.36,0,0,0,87.84,159.12,159.12,0,0,0,90.28,164.88,164.88,0,0,0,92.72,170.64,170.64,0,0,0,95.16,176.4,176.4,0,0,0,97.6,182.16,182.16,0,0,0,100.04,187.92,187.92,0,0,0,102.48,193.68,193.68,0,0,0,104.92,199.44,199.44,0,0,0,107.36,205.2,205.2,0,0,0,109.8,210.96,210.96,0,0,0,112.24,216.72,216.72,0,0,0,114.68,222.48,222.48,0,0,0,117.12,228.24,228.24,0,0,0,119.56,234,234,0,0,0,122
Banished Knight's Cold Halberd,102,81.6,0,0,0,61,106.56,85.248,0,0,0,63.44,111.12,88.896,0,0,0,65.88,115.68,92.544,0,0,0,68.32,120.24,96.192,0,0,0,70.76,124.8,99.84,0,0,0,73.2,129.36,103.488,0,0,0,75.64,133.92,107.136,0,0,0,78.08,138.48,110.784,0,0,0,80.52,143.04,114.432,0,0,0,82.96,147.6,118.08,0,0,0,85.4,152.16,121.728,0,0,0,87.84,156.72,125.376,0,0,0,90.28,161.28,129.024,0,0,0,92.72,165.84,132.672,0,0,0,95.16,170.4,136.32,0,0,0,97.6,174.96,139.968,0,0,0,100.04,179.52,143.616,0,0,0,102.48,184.08,147.264,0,0,0,104.92,188.64,150.912,0,0,0,107.36,193.2,154.56,0,0,0,109.8,197.76,158.208,0,0,0,112.24,202.32,161.856,0,0,0,114.68,206.88,165.504,0,0,0,117.12,211.44,169.152,0,0,0,119.56,216,172.8,0,0,0,122
Banished Knight's Poison Halberd,102,0,0,0,0,61,108.24,0,0,0,0,63.44,114.48,0,0,0,0,65.88,120.72,0,0,0,0,68.32,126.96,0,0,0,0,70.76,133.2,0,0,0,0,73.2,139.44,0,0,0,0,75.64,145.68,0,0,0,0,78.08,151.92,0,0,0,0,80.52,158.16,0,0,0,0,82.96,164.4,0,0,0,0,85.4,170.64,0,0,0,0,87.84,176.88,0,0,0,0,90.28,183.12,0,0,0,0,92.72,189.36,0,0,0,0,95.16,195.6,0,0,0,0,97.6,201.84,0,0,0,0,100.04,208.08,0,0,0,0,102.48,214.32,0,0,0,0,104.92,220.56,0,0,0,0,107.36,226.8,0,0,0,0,109.8,233.04,0,0,0,0,112.24,239.28,0,0,0,0,114.68,245.52,0,0,0,0,117.12,251.76,0,0,0,0,119.56,258,0,0,0,0,122
Banished Knight's Blood Halberd,102,0,0,0,0,61,108.24,0,0,0,0,63.44,114.48,0,0,0,0,65.88,120.72,0,0,0,0,68.32,126.96,0,0,0,0,70.76,133.2,0,0,0,0,73.2,139.44,0,0,0,0,75.64,145.68,0,0,0,0,78.08,151.92,0,0,0,0,80.52,158.16,0,0,0,0,82.96,164.4,0,0,0,0,85.4,170.64,0,0,0,0,87.84,176.88,0,0,0,0,90.28,183.12,0,0,0,0,92.72,189.36,0,0,0,0,95.16,195.6,0,0,0,0,97.6,201.84,0,0,0,0,100.04,208.08,0,0,0,0,102.48,214.32,0,0,0,0,104.92,220.56,0,0,0,0,107.36,226.8,0,0,0,0,109.8,233.04,0,0,0,0,112.24,239.28,0,0,0,0,114.68,245.52,0,0,0,0,117.12,251.76,0,0,0,0,119.56,258,0,0,0,0,122
Banished Knight's Occult Halberd,108,0,0,0,0,61,114.48,0,0,0,0,63.44,120.96,0,0,0,0,65.88,127.44,0,0,0,0,68.32,133.92,0,0,0,0,70.76,140.4,0,0,0,0,73.2,146.88,0,0,0,0,75.64,153.36,0,0,0,0,78.08,159.84,0,0,0,0,80.52,166.32,0,0,0,0,82.96,172.8,0,0,0,0,85.4,179.28,0,0,0,0,87.84,185.76,0,0,0,0,90.28,192.24,0,0,0,0,92.72,198.72,0,0,0,0,95.16,205.2,0,0,0,0,97.6,211.68,0,0,0,0,100.04,218.16,0,0,0,0,102.48,224.64,0,0,0,0,104.92,231.12,0,0,0,0,107.36,237.6,0,0,0,0,109.8,244.08,0,0,0,0,112.24,250.56,0,0,0,0,114.68,257.04,0,0,0,0,117.12,263.52,0,0,0,0,119.56,270,0,0,0,0,122
Commander's Standard,138,0,0,0,0,68,158.01,0,0,0,0,74.8,178.02,0,0,0,0,81.6,198.03,0,0,0,0,88.4,218.04,0,0,0,0,95.2,238.05,0,0,0,0,102,258.06,0,0,0,0,108.8,278.07,0,0,0,0,115.6,298.08,0,0,0,0,122.4,318.09,0,0,0,0,129.2,338.1,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nightrider Glaive,129,0,0,0,0,70,136.482,0,0,0,0,72.8,143.964,0,0,0,0,75.6,151.446,0,0,0,0,78.4,158.928,0,0,0,0,81.2,166.41,0,0,0,0,84,173.892,0,0,0,0,86.8,181.374,0,0,0,0,89.6,188.856,0,0,0,0,92.4,196.338,0,0,0,0,95.2,203.82,0,0,0,0,98,211.302,0,0,0,0,100.8,218.784,0,0,0,0,103.6,226.266,0,0,0,0,106.4,233.748,0,0,0,0,109.2,241.23,0,0,0,0,112,248.712,0,0,0,0,114.8,256.194,0,0,0,0,117.6,263.676,0,0,0,0,120.4,271.158,0,0,0,0,123.2,278.64,0,0,0,0,126,286.122,0,0,0,0,128.8,293.604,0,0,0,0,131.6,301.086,0,0,0,0,134.4,308.568,0,0,0,0,137.2,316.05,0,0,0,0,140
Heavy Nightrider Glaive,116.85,0,0,0,0,66.5,123,0,0,0,0,70,129.15,0,0,0,0,73.5,135.3,0,0,0,0,77,141.45,0,0,0,0,80.5,147.6,0,0,0,0,84,153.75,0,0,0,0,87.5,159.9,0,0,0,0,91,166.05,0,0,0,0,94.5,172.2,0,0,0,0,98,178.35,0,0,0,0,101.5,184.5,0,0,0,0,105,190.65,0,0,0,0,108.5,196.8,0,0,0,0,112,202.95,0,0,0,0,115.5,209.1,0,0,0,0,119,215.25,0,0,0,0,122.5,221.4,0,0,0,0,126,227.55,0,0,0,0,129.5,233.7,0,0,0,0,133,239.85,0,0,0,0,136.5,246,0,0,0,0,140,252.15,0,0,0,0,143.5,258.3,0,0,0,0,147,264.45,0,0,0,0,150.5,270.6,0,0,0,0,154
