Name,Type 1,Type 2,Scarlet Rot +0,Madness +0,Sleep +0,Frost +0,Poison +0,Blood +0,Frost +1,Poison +1,Blood +1,Frost +2,Poison +2,Blood +2,Frost +3,Poison +3,Blood +3,Frost +4,Poison +4,Blood +4,Frost +5,Poison +5,Blood +5,Frost +6,Poison +6,Blood +6,Frost +7,Poison +7,Blood +7,Frost +8,Poison +8,Blood +8,Frost +9,Poison +9,Blood +9,Frost +10,Poison +10,Blood +10,Frost +11,Poison +11,Blood +11,Frost +12,Poison +12,Blood +12,Frost +13,Poison +13,Blood +13,Frost +14,Poison +14,Blood +14,Frost +15,Poison +15,Blood +15,Frost +16,Poison +16,Blood +16,Frost +17,Poison +17,Blood +17,Frost +18,Poison +18,Blood +18,Frost +19,Poison +19,Blood +19,Frost +20,Poison +20,Blood +20,Frost +21,Poison +21,Blood +21,Frost +22,Poison +22,Blood +22,Frost +23,Poison +23,Blood +23,Frost +24,Poison +24,Blood +24,Frost +25,Poison +25,Blood +25
Sacred Greataxe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic Greataxe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Greataxe,Frost,,0,0,0,80,0,0,81,0,0,83,0,0,85,0,0,87,0,0,89,0,0,91,0,0,93,0,0,95,0,0,96,0,0,98,0,0,100,0,0,102,0,0,104,0,0,106,0,0,108,0,0,110,0,0,111,0,0,113,0,0,115,0,0,117,0,0,119,0,0,121,0,0,123,0,0,125,0,0,127,0,0
Poison Greataxe,Poison,,0,0,0,0,80,0,0,81,0,0,82,0,0,84,0,0,85,0,0,87,0,0,88,0,0,89,0,0,91,0,0,92,0,0,94,0,0,95,0,0,96,0,0,98,0,0,99,0,0,101,0,0,102,0,0,103,0,0,105,0,0,106,0,0,108,0,0,109,0,0,110,0,0,112,0,0,113,0,0,115,0
Blood Greataxe,Blood,,0,0,0,0,0,69,0,0,70,0,0,71,0,0,72,0,0,73,0,0,75,0,0,76,0,0,77,0,0,78,0,0,80,0,0,81,0,0,82,0,0,83,0,0,85,0,0,86,0,0,87,0,0,88,0,0,90,0,0,91,0,0,92,0,0,93,0,0,95,0,0,96,0,0,97,0,0,98,0,0,100
Occult Greataxe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavy Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keen Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quality Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flame Art Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacred Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Warped Axe,Frost,,0,0,0,80,0,0,81,0,0,83,0,0,85,0,0,87,0,0,89,0,0,91,0,0,93,0,0,95,0,0,96,0,0,98,0,0,100,0,0,102,0,0,104,0,0,106,0,0,108,0,0,110,0,0,111,0,0,113,0,0,115,0,0,117,0,0,119,0,0,121,0,0,123,0,0,125,0,0,127,0,0
Poison Warped Axe,Poison,,0,0,0,0,80,0,0,81,0,0,82,0,0,84,0,0,85,0,0,87,0,0,88,0,0,89,0,0,91,0,0,92,0,0,94,0,0,95,0,0,96,0,0,98,0,0,99,0,0,101,0,0,102,0,0,103,0,0,105,0,0,106,0,0,108,0,0,109,0,0,110,0,0,112,0,0,113,0,0,115,0
Blood Warped Axe,Blood,,0,0,0,0,0,69,0,0,70,0,0,71,0,0,72,0,0,73,0,0,75,0,0,76,0,0,77,0,0,78,0,0,80,0,0,81,0,0,82,0,0,83,0,0,85,0,0,86,0,0,87,0,0,88,0,0,90,0,0,91,0,0,92,0,0,93,0,0,95,0,0,96,0,0,97,0,0,98,0,0,100
Occult Warped Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Heavy Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Keen Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Quality Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Fire Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Flame Art Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Lightning Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Sacred Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Magic Great Omenkiller Cleaver,Blood,,0,0,0,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55,0,0,55
Cold Great Omenkiller Cleaver,Frost,Blood,0,0,0,80,0,50,81,0,50,83,0,50,85,0,50,87,0,50,89,0,50,91,0,50,93,0,50,95,0,50,96,0,50,98,0,50,100,0,50,102,0,50,104,0,50,106,0,50,108,0,50,110,0,50,111,0,50,113,0,50,115,0,50,117,0,50,119,0,50,121,0,50,123,0,50,125,0,50,127,0,50
Poison Great Omenkiller Cleaver,Poison,Blood,0,0,0,0,80,50,0,81,50,0,82,50,0,84,50,0,85,50,0,87,50,0,88,50,0,89,50,0,91,50,0,92,50,0,94,50,0,95,50,0,96,50,0,98,50,0,99,50,0,101,50,0,102,50,0,103,50,0,105,50,0,106,50,0,108,50,0,109,50,0,110,50,0,112,50,0,113,50,0,115,50
Blood Great Omenkiller Cleaver,Blood,,0,0,0,0,0,69,0,0,70,0,0,71,0,0,72,0,0,73,0,0,75,0,0,76,0,0,77,0,0,78,0,0,80,0,0,81,0,0,82,0,0,83,0,0,85,0,0,86,0,0,87,0,0,88,0,0,90,0,0,91,0,0,92,0,0,93,0,0,95,0,0,96,0,0,97,0,0,98,0,0,100
Occult Great Omenkiller Cleaver,Blood,,0,0,0,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50,0,0,50
Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavy Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keen Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quality Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flame Art Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacred Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Crescent Moon Axe,Frost,,0,0,0,80,0,0,81,0,0,83,0,0,85,0,0,87,0,0,89,0,0,91,0,0,93,0,0,95,0,0,96,0,0,98,0,0,100,0,0,102,0,0,104,0,0,106,0,0,108,0,0,110,0,0,111,0,0,113,0,0,115,0,0,117,0,0,119,0,0,121,0,0,123,0,0,125,0,0,127,0,0
Poison Crescent Moon Axe,Poison,,0,0,0,0,80,0,0,81,0,0,82,0,0,84,0,0,85,0,0,87,0,0,88,0,0,89,0,0,91,0,0,92,0,0,94,0,0,95,0,0,96,0,0,98,0,0,99,0,0,101,0,0,102,0,0,103,0,0,105,0,0,106,0,0,108,0,0,109,0,0,110,0,0,112,0,0,113,0,0,115,0
Blood Crescent Moon Axe,Blood,,0,0,0,0,0,69,0,0,70,0,0,71,0,0,72,0,0,73,0,0,75,0,0,76,0,0,77,0,0,78,0,0,80,0,0,81,0,0,82,0,0,83,0,0,85,0,0,86,0,0,87,0,0,88,0,0,90,0,0,91,0,0,92,0,0,93,0,0,95,0,0,96,0,0,97,0,0,98,0,0,100
Occult Crescent Moon Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Axe of Godrick,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavy Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keen Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quality Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flame Art Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacred Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Longhaft Axe,Frost,,0,0,0,80,0,0,81,0,0,83,0,0,85,0,0,87,0,0,89,0,0,91,0,0,93,0,0,95,0,0,96,0,0,98,0,0,100,0,0,102,0,0,104,0,0,106,0,0,108,0,0,110,0,0,111,0,0,113,0,0,115,0,0,117,0,0,119,0,0,121,0,0,123,0,0,125,0,0,127,0,0
Poison Longhaft Axe,Poison,,0,0,0,0,80,0,0,81,0,0,82,0,0,84,0,0,85,0,0,87,0,0,88,0,0,89,0,0,91,0,0,92,0,0,94,0,0,95,0,0,96,0,0,98,0,0,99,0,0,101,0,0,102,0,0,103,0,0,105,0,0,106,0,0,108,0,0,109,0,0,110,0,0,112,0,0,113,0,0,115,0
Blood Longhaft Axe,Blood,,0,0,0,0,0,69,0,0,70,0,0,71,0,0,72,0,0,73,0,0,75,0,0,76,0,0,77,0,0,78,0,0,80,0,0,81,0,0,82,0,0,83,0,0,85,0,0,86,0,0,87,0,0,88,0,0,90,0,0,91,0,0,92,0,0,93,0,0,95,0,0,96,0,0,97,0,0,98,0,0,100
Occult Longhaft Axe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heavy Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Keen Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Quality Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fire Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Flame Art Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lightning Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sacred Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magic Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cold Rusted Anchor,Frost,,0,0,0,80,0,0,81,0,0,83,0,0,85,0,0,87,0,0,89,0,0,91,0,0,93,0,0,95,0,0,96,0,0,98,0,0,100,0,0,102,0,0,104,0,0,106,0,0,108,0,0,110,0,0,111,0,0,113,0,0,115,0,0,117,0,0,119,0,0,121,0,0,123,0,0,125,0,0,127,0,0
Poison Rusted Anchor,Poison,,0,0,0,0,80,0,0,81,0,0,82,0,0,84,0,0,85,0,0,87,0,0,88,0,0,89,0,0,91,0,0,92,0,0,94,0,0,95,0,0,96,0,0,98,0,0,99,0,0,101,0,0,102,0,0,103,0,0,105,0,0,106,0,0,108,0,0,109,0,0,110,0,0,112,0,0,113,0,0,115,0
Blood Rusted Anchor,Blood,,0,0,0,0,0,69,0,0,70,0,0,71,0,0,72,0,0,73,0,0,75,0,0,76,0,0,77,0,0,78,0,0,80,0,0,81,0,0,82,0,0,83,0,0,85,0,0,86,0,0,87,0,0,88,0,0,90,0,0,91,0,0,92,0,0,93,0,0,95,0,0,96,0,0,97,0,0,98,0,0,100
Occult Rusted Anchor,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Executioner's Greataxe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Executioner's Heavy Greataxe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Executioner's Keen Greataxe,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
